"Plot Title: Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20042963, SEN S/N: 20042963)","RH, % (LGR S/N: 20042963, SEN S/N: 20042963)","Host Connected (LGR S/N: 20042963)","Stopped (LGR S/N: 20042963)","End Of File (LGR S/N: 20042963)"
490,05/18/18 08:57:13 AM,28.624,50.399,,,
491,05/18/18 09:02:13 AM,28.153,52.673,,,
492,05/18/18 09:07:13 AM,28.128,52.510,,,
493,05/18/18 09:12:13 AM,27.733,53.728,,,
494,05/18/18 09:17:13 AM,27.757,55.536,,,
495,05/18/18 09:22:13 AM,27.240,55.871,,,
496,05/18/18 09:27:13 AM,26.432,57.757,,,
497,05/18/18 09:32:13 AM,26.066,59.070,,,
498,05/18/18 09:37:13 AM,26.115,60.656,,,
499,05/18/18 09:42:13 AM,26.432,59.964,,,
500,05/18/18 09:47:13 AM,26.676,58.822,,,
501,05/18/18 09:52:13 AM,26.872,59.070,,,
502,05/18/18 09:57:13 AM,27.314,57.889,,,
503,05/18/18 10:02:13 AM,27.881,58.006,,,
504,05/18/18 10:07:13 AM,28.624,54.996,,,
505,05/18/18 10:12:13 AM,29.371,53.990,,,
506,05/18/18 10:17:13 AM,29.772,51.355,,,
507,05/18/18 10:22:13 AM,29.872,50.531,,,
508,05/18/18 10:27:13 AM,30.325,55.939,,,
509,05/18/18 10:32:13 AM,30.907,52.022,,,
510,05/18/18 10:37:13 AM,31.211,48.857,,,
511,05/18/18 10:42:13 AM,31.339,48.515,,,
512,05/18/18 10:47:13 AM,31.339,49.393,,,
513,05/18/18 10:52:13 AM,31.288,46.449,,,
514,05/18/18 10:57:13 AM,30.983,49.055,,,
515,05/18/18 11:02:13 AM,31.084,47.667,,,
516,05/18/18 11:07:13 AM,31.084,48.678,,,
517,05/18/18 11:12:13 AM,31.594,50.076,,,
518,05/18/18 11:17:13 AM,31.824,47.726,,,
519,05/18/18 11:22:13 AM,32.055,45.884,,,
520,05/18/18 11:27:13 AM,31.722,49.052,,,
521,05/18/18 11:32:13 AM,30.679,48.659,,,
522,05/18/18 11:37:13 AM,29.897,48.431,,,
523,05/18/18 11:42:13 AM,29.471,50.833,,,
524,05/18/18 11:47:13 AM,30.275,47.893,,,
525,05/18/18 11:52:13 AM,29.722,49.348,,,
526,05/18/18 11:57:13 AM,29.747,50.805,,,
527,05/18/18 12:02:13 PM,30.350,48.358,,,
528,05/18/18 12:07:13 PM,30.325,50.655,,,
529,05/18/18 12:12:13 PM,29.596,49.849,,,
530,05/18/18 12:17:13 PM,28.798,53.432,,,
531,05/18/18 12:22:13 PM,28.301,55.520,,,
532,05/18/18 12:27:13 PM,28.252,55.955,,,
533,05/18/18 12:32:13 PM,27.782,53.513,,,
534,05/18/18 12:37:13 PM,27.609,57.088,,,
535,05/18/18 12:42:13 PM,27.659,57.847,,,
536,05/18/18 12:47:13 PM,27.240,51.114,,,
537,05/18/18 12:52:13 PM,26.872,59.008,,,
538,05/18/18 12:57:13 PM,26.725,61.247,,,
539,05/18/18 01:02:13 PM,26.261,59.689,,,
540,05/18/18 01:07:13 PM,25.506,60.313,,,
541,05/18/18 01:12:13 PM,25.239,60.025,,,
542,05/18/18 01:17:13 PM,25.288,59.662,,,
543,05/18/18 01:22:13 PM,25.361,60.074,,,
544,05/18/18 01:27:13 PM,25.409,61.437,,,
545,05/18/18 01:32:13 PM,25.288,64.717,,,
546,05/18/18 01:37:13 PM,24.948,64.598,,,
547,05/18/18 01:42:13 PM,24.731,67.219,,,
548,05/18/18 01:47:13 PM,24.537,68.981,,,
549,05/18/18 01:52:13 PM,24.513,69.782,,,
550,05/18/18 01:57:13 PM,24.392,65.261,,,
551,05/18/18 02:02:13 PM,24.127,69.294,,,
552,05/18/18 02:07:13 PM,24.199,73.210,,,
553,05/18/18 02:12:13 PM,24.441,74.195,,,
554,05/18/18 02:17:13 PM,24.779,67.888,,,
555,05/18/18 02:22:13 PM,24.997,67.476,,,
556,05/18/18 02:27:13 PM,25.239,67.459,,,
557,05/18/18 02:32:13 PM,25.725,67.092,,,
558,05/18/18 02:37:13 PM,26.432,64.727,,,
559,05/18/18 02:42:13 PM,27.216,59.465,,,
560,05/18/18 02:47:13 PM,27.856,58.691,,,
561,05/18/18 02:52:13 PM,28.252,58.250,,,
562,05/18/18 02:57:13 PM,28.773,56.220,,,
563,05/18/18 03:02:13 PM,29.722,55.534,,,
564,05/18/18 03:07:13 PM,30.426,52.889,,,
565,05/18/18 03:12:13 PM,31.211,51.127,,,
566,05/18/18 03:17:13 PM,31.390,48.879,,,
567,05/18/18 03:22:13 PM,31.594,46.748,,,
568,05/18/18 03:27:13 PM,31.543,47.757,,,
569,05/18/18 03:32:13 PM,31.161,50.376,,,
570,05/18/18 03:37:13 PM,30.856,53.941,,,
571,05/18/18 03:42:13 PM,30.805,49.682,,,
572,05/18/18 03:47:13 PM,30.401,49.889,,,
573,05/18/18 03:52:13 PM,30.350,53.871,,,
574,05/18/18 03:57:13 PM,30.502,53.508,,,
575,05/18/18 04:02:13 PM,30.325,52.329,,,
576,05/18/18 04:07:13 PM,30.249,51.419,,,
577,05/18/18 04:12:13 PM,30.098,50.561,,,
578,05/18/18 04:17:13 PM,30.073,52.295,,,
579,05/18/18 04:22:13 PM,30.249,51.032,,,
580,05/18/18 04:27:13 PM,30.325,57.016,,,
581,05/18/18 04:32:13 PM,30.325,52.426,,,
582,05/18/18 04:37:13 PM,30.881,49.075,,,
583,05/18/18 04:42:13 PM,30.653,52.824,,,
584,05/18/18 04:47:13 PM,30.325,49.620,,,
585,05/18/18 04:52:13 PM,29.747,54.616,,,
586,05/18/18 04:57:13 PM,29.471,49.833,,,
587,05/18/18 05:02:13 PM,29.321,50.394,,,
588,05/18/18 05:07:13 PM,28.922,52.683,,,
589,05/18/18 05:12:13 PM,28.698,52.429,,,
590,05/18/18 05:17:13 PM,28.723,53.676,,,
591,05/18/18 05:22:13 PM,28.599,54.517,,,
592,05/18/18 05:27:13 PM,28.524,52.916,,,
593,05/18/18 05:32:13 PM,28.524,53.839,,,
594,05/18/18 05:37:13 PM,28.698,56.556,,,
595,05/18/18 05:42:13 PM,28.922,54.213,,,
596,05/18/18 05:47:13 PM,29.171,52.397,,,
597,05/18/18 05:52:13 PM,29.471,52.950,,,
598,05/18/18 05:57:13 PM,29.471,51.861,,,
599,05/18/18 06:02:13 PM,29.546,50.101,,,
600,05/18/18 06:07:13 PM,29.696,52.661,,,
601,05/18/18 06:12:13 PM,30.476,49.963,,,
602,05/18/18 06:17:13 PM,30.755,48.896,,,
603,05/18/18 06:22:13 PM,31.084,47.733,,,
604,05/18/18 06:27:13 PM,31.135,49.205,,,
605,05/18/18 06:32:13 PM,30.957,47.031,,,
606,05/18/18 06:37:13 PM,30.603,46.955,,,
607,05/18/18 06:42:13 PM,30.805,47.176,,,
608,05/18/18 06:47:13 PM,29.797,48.905,,,
609,05/18/18 06:52:13 PM,28.276,52.499,,,
610,05/18/18 06:57:13 PM,27.167,58.180,,,
611,05/18/18 07:02:13 PM,26.530,57.115,,,
612,05/18/18 07:07:13 PM,26.261,58.136,,,
613,05/18/18 07:12:13 PM,26.212,59.589,,,
614,05/18/18 07:17:13 PM,26.139,60.475,,,
615,05/18/18 07:22:13 PM,25.895,60.467,,,
616,05/18/18 07:27:13 PM,25.628,60.857,,,
617,05/18/18 07:32:13 PM,25.409,60.976,,,
618,05/18/18 07:37:13 PM,25.239,61.778,,,
619,05/18/18 07:42:13 PM,25.094,62.734,,,
620,05/18/18 07:47:13 PM,24.948,62.619,,,
621,05/18/18 07:52:13 PM,24.779,65.660,,,
622,05/18/18 07:57:13 PM,24.537,66.131,,,
623,05/18/18 08:02:13 PM,24.441,65.662,,,
624,05/18/18 08:07:13 PM,24.392,68.627,,,
625,05/18/18 08:12:13 PM,24.223,75.815,,,
626,05/18/18 08:17:13 PM,24.006,73.760,,,
627,05/18/18 08:22:13 PM,23.645,74.215,,,
628,05/18/18 08:27:13 PM,23.189,76.362,,,
629,05/18/18 08:32:13 PM,22.661,75.359,,,
630,05/18/18 08:37:13 PM,22.373,73.472,,,
631,05/18/18 08:42:13 PM,22.230,73.881,,,
632,05/18/18 08:47:13 PM,22.182,73.493,,,
633,05/18/18 08:52:13 PM,22.134,73.804,,,
634,05/18/18 08:57:13 PM,22.134,73.716,,,
635,05/18/18 09:02:13 PM,22.158,73.605,,,
636,05/18/18 09:07:13 PM,22.086,73.998,,,
637,05/18/18 09:12:13 PM,22.015,75.172,,,
638,05/18/18 09:17:13 PM,21.991,74.907,,,
639,05/18/18 09:22:13 PM,22.134,74.385,,,
640,05/18/18 09:27:13 PM,22.206,75.210,,,
641,05/18/18 09:32:13 PM,21.919,77.800,,,
642,05/18/18 09:37:13 PM,21.584,79.781,,,
643,05/18/18 09:42:13 PM,21.298,80.654,,,
644,05/18/18 09:47:13 PM,21.250,81.010,,,
645,05/18/18 09:52:13 PM,22.039,80.841,,,
646,05/18/18 09:57:13 PM,22.829,78.933,,,
647,05/18/18 10:02:13 PM,23.357,75.178,,,
648,05/18/18 10:07:13 PM,23.693,73.523,,,
649,05/18/18 10:12:13 PM,23.934,72.160,,,
650,05/18/18 10:17:13 PM,24.151,71.493,,,
651,05/18/18 10:22:13 PM,24.320,70.340,,,
652,05/18/18 10:27:13 PM,24.441,69.143,,,
653,05/18/18 10:32:13 PM,24.489,67.866,,,
654,05/18/18 10:37:13 PM,24.513,67.631,,,
655,05/18/18 10:42:13 PM,24.513,68.230,,,
656,05/18/18 10:47:13 PM,24.537,68.294,,,
657,05/18/18 10:52:13 PM,24.561,68.208,,,
658,05/18/18 10:57:13 PM,24.513,68.678,,,
659,05/18/18 11:02:13 PM,24.513,69.275,,,
660,05/18/18 11:07:13 PM,24.537,70.737,,,
661,05/18/18 11:12:13 PM,24.561,70.919,,,
662,05/18/18 11:17:13 PM,24.561,71.304,,,
663,05/18/18 11:22:13 PM,24.368,71.741,,,
664,05/18/18 11:27:13 PM,24.031,72.649,,,
665,05/18/18 11:32:13 PM,23.717,73.820,,,
666,05/18/18 11:37:13 PM,23.453,75.052,,,
667,05/18/18 11:42:13 PM,23.213,76.569,,,
668,05/18/18 11:47:13 PM,22.853,78.050,,,
669,05/18/18 11:52:13 PM,22.925,78.065,,,
670,05/18/18 11:57:13 PM,23.045,78.118,,,
671,05/19/18 12:02:13 AM,23.165,78.057,,,
672,05/19/18 12:07:13 AM,23.261,77.962,,,
673,05/19/18 12:12:13 AM,23.381,77.929,,,
674,05/19/18 12:17:13 AM,23.477,77.949,,,
675,05/19/18 12:22:13 AM,23.525,77.556,,,
676,05/19/18 12:27:13 AM,23.525,77.440,,,
677,05/19/18 12:32:13 AM,23.525,76.719,,,
678,05/19/18 12:37:13 AM,23.453,77.137,,,
679,05/19/18 12:42:13 AM,23.093,77.870,,,
680,05/19/18 12:47:13 AM,22.781,79.551,,,
681,05/19/18 12:52:13 AM,22.541,80.012,,,
682,05/19/18 12:57:13 AM,22.565,80.160,,,
683,05/19/18 01:02:13 AM,22.805,79.613,,,
684,05/19/18 01:07:13 AM,23.045,79.863,,,
685,05/19/18 01:12:13 AM,23.141,78.281,,,
686,05/19/18 01:17:13 AM,23.045,77.457,,,
687,05/19/18 01:22:13 AM,22.901,78.518,,,
688,05/19/18 01:27:13 AM,22.517,79.808,,,
689,05/19/18 01:32:13 AM,22.278,80.382,,,
690,05/19/18 01:37:13 AM,22.039,80.785,,,
691,05/19/18 01:42:13 AM,21.919,81.013,,,
692,05/19/18 01:47:13 AM,21.823,81.754,,,
693,05/19/18 01:52:13 AM,21.823,81.557,,,
694,05/19/18 01:57:13 AM,21.680,81.441,,,
695,05/19/18 02:02:13 AM,21.584,82.012,,,
696,05/19/18 02:07:13 AM,21.561,82.316,,,
697,05/19/18 02:12:13 AM,21.441,82.177,,,
698,05/19/18 02:17:13 AM,21.274,81.353,,,
699,05/19/18 02:22:13 AM,21.083,81.790,,,
700,05/19/18 02:27:13 AM,20.988,82.078,,,
701,05/19/18 02:32:13 AM,20.988,82.834,,,
702,05/19/18 02:37:13 AM,21.131,83.368,,,
703,05/19/18 02:42:13 AM,21.298,82.874,,,
704,05/19/18 02:47:13 AM,21.393,82.251,,,
705,05/19/18 02:52:13 AM,21.274,82.673,,,
706,05/19/18 02:57:13 AM,21.155,84.209,,,
707,05/19/18 03:02:13 AM,20.988,84.921,,,
708,05/19/18 03:07:13 AM,21.131,85.508,,,
709,05/19/18 03:12:13 AM,20.749,84.007,,,
710,05/19/18 03:17:13 AM,20.463,85.410,,,
711,05/19/18 03:22:13 AM,20.487,86.847,,,
712,05/19/18 03:27:13 AM,20.606,87.313,,,
713,05/19/18 03:32:13 AM,20.726,87.287,,,
714,05/19/18 03:37:13 AM,20.845,87.424,,,
715,05/19/18 03:42:13 AM,21.012,87.381,,,
716,05/19/18 03:47:13 AM,21.059,87.310,,,
717,05/19/18 03:52:13 AM,21.083,86.601,,,
718,05/19/18 03:57:13 AM,20.940,86.815,,,
719,05/19/18 04:02:13 AM,20.916,85.928,,,
720,05/19/18 04:07:13 AM,20.749,86.055,,,
721,05/19/18 04:12:13 AM,20.726,86.353,,,
722,05/19/18 04:17:13 AM,20.726,86.765,,,
723,05/19/18 04:22:13 AM,20.726,86.132,,,
724,05/19/18 04:27:13 AM,20.726,86.628,,,
725,05/19/18 04:32:13 AM,20.845,87.589,,,
726,05/19/18 04:37:13 AM,21.012,87.956,,,
727,05/19/18 04:42:13 AM,21.226,88.171,,,
728,05/19/18 04:47:13 AM,21.250,87.135,,,
729,05/19/18 04:52:13 AM,21.203,87.343,,,
730,05/19/18 04:57:13 AM,21.226,87.706,,,
731,05/19/18 05:02:13 AM,21.226,87.733,,,
732,05/19/18 05:07:13 AM,21.179,87.063,,,
733,05/19/18 05:12:13 AM,21.083,87.645,,,
734,05/19/18 05:17:13 AM,21.012,88.038,,,
735,05/19/18 05:22:13 AM,20.940,87.857,,,
736,05/19/18 05:27:13 AM,20.845,88.682,,,
737,05/19/18 05:32:13 AM,20.940,88.240,,,
738,05/19/18 05:37:13 AM,20.988,88.170,,,
739,05/19/18 05:42:13 AM,20.773,87.517,,,
740,05/19/18 05:47:13 AM,20.726,88.271,,,
741,05/19/18 05:52:13 AM,20.892,88.557,,,
742,05/19/18 05:57:13 AM,20.845,88.136,,,
743,05/19/18 06:02:13 AM,20.559,87.302,,,
744,05/19/18 06:07:13 AM,20.035,89.005,,,
745,05/19/18 06:12:13 AM,19.559,89.729,,,
746,05/19/18 06:17:13 AM,19.178,90.633,,,
747,05/19/18 06:22:13 AM,18.821,91.322,,,
748,05/19/18 06:27:13 AM,18.512,91.832,,,
749,05/19/18 06:32:13 AM,18.298,92.602,,,
750,05/19/18 06:37:13 AM,18.179,92.917,,,
751,05/19/18 06:42:13 AM,18.108,93.375,,,
752,05/19/18 06:47:13 AM,18.084,93.580,,,
753,05/19/18 06:52:13 AM,18.037,93.884,,,
754,05/19/18 06:57:13 AM,17.965,94.181,,,
755,05/19/18 07:02:13 AM,17.941,94.333,,,
756,05/19/18 07:07:13 AM,17.941,94.596,,,
757,05/19/18 07:12:13 AM,17.846,95.278,,,
758,05/19/18 07:17:13 AM,17.823,95.925,,,
759,05/19/18 07:22:13 AM,17.799,96.231,,,
760,05/19/18 07:27:13 AM,17.751,96.374,,,
761,05/19/18 07:32:13 AM,17.727,96.887,,,
762,05/19/18 07:37:13 AM,17.704,97.037,,,
763,05/19/18 07:42:13 AM,17.823,97.068,,,
764,05/19/18 07:47:13 AM,17.989,96.801,,,
765,05/19/18 07:52:13 AM,17.989,96.177,,,
766,05/19/18 07:57:13 AM,18.108,96.104,,,
767,05/19/18 08:02:13 AM,18.179,95.653,,,
768,05/19/18 08:07:13 AM,18.441,95.407,,,
769,05/19/18 08:12:13 AM,18.702,95.370,,,
770,05/19/18 08:17:13 AM,18.893,93.097,,,
771,05/19/18 08:22:13 AM,18.845,92.767,,,
772,05/19/18 08:27:13 AM,19.178,92.797,,,
773,05/19/18 08:32:13 AM,19.345,91.344,,,
774,05/19/18 08:37:13 AM,19.464,91.561,,,
775,05/19/18 08:42:13 AM,19.630,91.308,,,
776,05/19/18 08:47:13 AM,19.725,90.982,,,
777,05/19/18 08:52:13 AM,20.225,88.371,,,
778,05/19/18 08:57:13 AM,20.321,87.219,,,
779,05/19/18 09:02:13 AM,20.321,86.698,,,
780,05/19/18 09:07:13 AM,20.321,86.753,,,
781,05/19/18 09:12:13 AM,20.416,86.858,,,
782,05/19/18 09:17:13 AM,20.845,86.380,,,
783,05/19/18 09:22:13 AM,21.465,85.473,,,
784,05/19/18 09:27:13 AM,21.943,81.329,,,
785,05/19/18 09:32:13 AM,21.943,82.315,,,
786,05/19/18 09:37:13 AM,22.278,80.326,,,
787,05/19/18 09:42:13 AM,22.565,80.501,,,
788,05/19/18 09:47:13 AM,22.733,79.654,,,
789,05/19/18 09:52:13 AM,22.781,78.465,,,
790,05/19/18 09:57:13 AM,23.021,79.230,,,
791,05/19/18 10:02:13 AM,23.045,77.198,,,
792,05/19/18 10:07:13 AM,23.429,79.144,,,
793,05/19/18 10:12:13 AM,24.272,76.522,,,
794,05/19/18 10:17:13 AM,25.094,71.344,,,
795,05/19/18 10:22:13 AM,24.658,72.061,,,
796,05/19/18 10:27:13 AM,24.561,71.600,,,
797,05/19/18 10:32:13 AM,25.433,72.474,,,
798,05/19/18 10:37:13 AM,26.481,67.497,,,
799,05/19/18 10:42:13 AM,25.579,66.976,,,
800,05/19/18 10:47:13 AM,24.079,72.717,,,
801,05/19/18 10:52:13 AM,23.573,74.376,,,
802,05/19/18 10:57:13 AM,23.645,74.536,,,
803,05/19/18 11:02:13 AM,23.814,73.517,,,
804,05/19/18 11:07:13 AM,24.876,69.937,,,
805,05/19/18 11:12:13 AM,24.537,74.009,,,
806,05/19/18 11:17:13 AM,24.296,73.170,,,
807,05/19/18 11:22:13 AM,25.847,67.897,,,
808,05/19/18 11:27:13 AM,26.554,67.630,,,
809,05/19/18 11:32:13 AM,27.142,62.794,,,
810,05/19/18 11:37:13 AM,27.659,63.217,,,
811,05/19/18 11:42:13 AM,26.725,64.288,,,
812,05/19/18 11:47:13 AM,28.153,60.886,,,
813,05/19/18 11:52:13 AM,28.748,57.288,,,
814,05/19/18 11:57:13 AM,28.524,64.436,,,
815,05/19/18 12:02:13 PM,29.797,54.336,,,
816,05/19/18 12:07:13 PM,27.955,63.388,,,
817,05/19/18 12:12:13 PM,27.955,59.704,,,
818,05/19/18 12:17:13 PM,27.683,60.377,,,
819,05/19/18 12:22:13 PM,27.683,60.532,,,
820,05/19/18 12:27:13 PM,28.004,60.427,,,
821,05/19/18 12:32:13 PM,28.326,60.633,,,
822,05/19/18 12:37:13 PM,28.078,62.144,,,
823,05/19/18 12:42:13 PM,28.004,57.711,,,
824,05/19/18 12:47:13 PM,28.351,59.609,,,
825,05/19/18 12:52:13 PM,27.683,65.580,,,
826,05/19/18 12:57:13 PM,28.475,61.464,,,
827,05/19/18 01:02:13 PM,28.301,57.599,,,
828,05/19/18 01:07:13 PM,28.103,55.206,,,
829,05/19/18 01:12:13 PM,27.462,59.410,,,
830,05/19/18 01:17:13 PM,27.536,55.251,,,
831,05/19/18 01:22:13 PM,29.071,55.536,,,
832,05/19/18 01:27:13 PM,29.546,51.229,,,
833,05/19/18 01:32:13 PM,30.552,53.227,,,
834,05/19/18 01:37:13 PM,30.048,52.901,,,
835,05/19/18 01:42:13 PM,31.034,49.094,,,
836,05/19/18 01:46:34 PM,,,Logged,,
837,05/19/18 01:47:13 PM,32.209,51.453,,,
838,05/19/18 01:52:13 PM,30.907,52.890,,,
839,05/19/18 01:57:13 PM,28.128,62.585,,,
840,05/19/18 02:02:13 PM,28.773,61.263,,,
841,05/19/18 02:07:13 PM,27.265,63.459,,,
842,05/19/18 02:12:13 PM,27.955,56.699,,,
843,05/19/18 02:17:13 PM,30.780,55.113,,,
844,05/19/18 02:22:13 PM,28.004,58.619,,,
845,05/19/18 02:27:13 PM,28.252,57.937,,,
846,05/19/18 02:32:13 PM,29.321,59.666,,,
847,05/19/18 02:37:13 PM,28.624,59.995,,,
848,05/19/18 02:42:13 PM,27.413,60.490,,,
849,05/19/18 02:47:13 PM,28.054,55.041,,,
850,05/19/18 02:52:13 PM,28.128,58.325,,,
851,05/19/18 02:57:13 PM,27.511,61.960,,,
852,05/19/18 03:02:13 PM,28.301,58.977,,,
853,05/19/18 03:07:13 PM,27.167,59.644,,,
854,05/19/18 03:12:13 PM,26.897,58.918,,,
855,05/19/18 03:17:13 PM,27.240,58.003,,,
856,05/19/18 03:22:13 PM,27.560,57.331,,,
857,05/19/18 03:27:13 PM,28.723,53.803,,,
858,05/19/18 03:32:13 PM,29.146,54.022,,,
859,05/19/18 03:37:13 PM,27.708,56.757,,,
860,05/19/18 03:42:13 PM,27.831,53.266,,,
861,05/19/18 03:47:13 PM,28.078,53.777,,,
862,05/19/18 03:52:13 PM,28.599,57.580,,,
863,05/19/18 03:57:13 PM,29.973,57.123,,,
864,05/19/18 04:02:13 PM,28.822,53.754,,,
865,05/19/18 04:07:13 PM,27.216,59.434,,,
866,05/19/18 04:12:13 PM,26.921,61.526,,,
867,05/19/18 04:17:13 PM,26.554,61.775,,,
868,05/19/18 04:22:13 PM,26.701,58.296,,,
869,05/19/18 04:27:13 PM,27.413,56.242,,,
870,05/19/18 04:32:13 PM,30.073,56.124,,,
871,05/19/18 04:37:13 PM,31.441,50.510,,,
872,05/19/18 04:42:13 PM,31.747,50.582,,,
873,05/19/18 04:47:13 PM,31.594,47.371,,,
874,05/19/18 04:52:13 PM,31.211,47.127,,,
875,05/19/18 04:57:13 PM,31.390,53.278,,,
876,05/19/18 05:02:13 PM,32.750,43.053,,,
877,05/19/18 05:07:13 PM,33.556,42.644,,,
878,05/19/18 05:12:13 PM,31.415,48.524,,,
879,05/19/18 05:17:13 PM,30.300,50.070,,,
880,05/19/18 05:22:13 PM,29.596,51.364,,,
881,05/19/18 05:27:13 PM,29.772,51.644,,,
882,05/19/18 05:32:13 PM,29.671,53.489,,,
883,05/19/18 05:37:13 PM,29.872,52.043,,,
884,05/19/18 05:42:13 PM,30.300,51.683,,,
885,05/19/18 05:47:13 PM,29.396,53.259,,,
886,05/19/18 05:52:13 PM,28.773,54.192,,,
887,05/19/18 05:57:13 PM,29.371,52.456,,,
888,05/19/18 06:02:13 PM,29.321,49.200,,,
889,05/19/18 06:07:13 PM,28.524,50.707,,,
890,05/19/18 06:12:13 PM,28.425,51.944,,,
891,05/19/18 06:17:13 PM,27.708,56.505,,,
892,05/19/18 06:22:13 PM,26.799,58.747,,,
893,05/19/18 06:27:13 PM,26.530,57.896,,,
894,05/19/18 06:32:13 PM,26.946,57.896,,,
895,05/19/18 06:37:13 PM,26.725,56.141,,,
896,05/19/18 06:42:13 PM,27.486,54.928,,,
897,05/19/18 06:47:13 PM,28.128,56.472,,,
898,05/19/18 06:52:13 PM,27.708,56.033,,,
899,05/19/18 06:57:13 PM,28.004,56.706,,,
900,05/19/18 07:02:13 PM,28.252,53.610,,,
901,05/19/18 07:07:13 PM,28.177,55.122,,,
902,05/19/18 07:12:13 PM,27.216,58.842,,,
903,05/19/18 07:17:13 PM,26.554,56.774,,,
904,05/19/18 07:22:13 PM,26.163,57.685,,,
905,05/19/18 07:27:13 PM,25.895,63.019,,,
906,05/19/18 07:32:13 PM,25.482,65.114,,,
907,05/19/18 07:37:13 PM,24.973,64.997,,,
908,05/19/18 07:42:13 PM,24.634,67.322,,,
909,05/19/18 07:47:13 PM,24.731,67.399,,,
910,05/19/18 07:52:13 PM,24.465,67.352,,,
911,05/19/18 07:57:13 PM,24.223,69.371,,,
912,05/19/18 08:02:13 PM,23.934,68.066,,,
913,05/19/18 08:07:13 PM,23.525,67.605,,,
914,05/19/18 08:12:13 PM,23.045,69.127,,,
915,05/19/18 08:17:13 PM,22.733,69.929,,,
916,05/19/18 08:22:13 PM,22.493,70.180,,,
917,05/19/18 08:27:13 PM,22.230,71.485,,,
918,05/19/18 08:32:13 PM,21.967,76.518,,,
919,05/19/18 08:37:13 PM,21.608,78.706,,,
920,05/19/18 08:42:13 PM,21.298,78.982,,,
921,05/19/18 08:47:13 PM,21.036,82.060,,,
922,05/19/18 08:52:13 PM,20.773,82.087,,,
923,05/19/18 08:57:13 PM,20.583,81.204,,,
924,05/19/18 09:02:13 PM,20.440,84.963,,,
925,05/19/18 09:07:13 PM,20.201,82.911,,,
926,05/19/18 09:12:13 PM,20.059,84.046,,,
927,05/19/18 09:17:13 PM,20.130,86.654,,,
928,05/19/18 09:22:13 PM,20.225,86.758,,,
929,05/19/18 09:27:13 PM,20.249,84.754,,,
930,05/19/18 09:32:13 PM,20.154,83.790,,,
931,05/19/18 09:37:13 PM,19.963,83.803,,,
932,05/19/18 09:42:13 PM,19.797,84.402,,,
933,05/19/18 09:47:13 PM,19.654,85.060,,,
934,05/19/18 09:52:13 PM,19.511,83.840,,,
935,05/19/18 09:57:13 PM,19.392,85.110,,,
936,05/19/18 10:02:13 PM,19.226,85.841,,,
937,05/19/18 10:07:13 PM,19.083,85.424,,,
938,05/19/18 10:12:13 PM,18.917,86.207,,,
939,05/19/18 10:17:13 PM,18.821,85.309,,,
940,05/19/18 10:22:13 PM,18.679,85.468,,,
941,05/19/18 10:27:13 PM,18.536,85.709,,,
942,05/19/18 10:32:13 PM,18.393,86.031,,,
943,05/19/18 10:37:13 PM,18.298,86.446,,,
944,05/19/18 10:42:13 PM,18.132,86.407,,,
945,05/19/18 10:47:13 PM,17.965,86.912,,,
946,05/19/18 10:52:13 PM,17.823,86.878,,,
947,05/19/18 10:57:13 PM,17.680,87.224,,,
948,05/19/18 11:02:13 PM,17.537,87.732,,,
949,05/19/18 11:07:13 PM,17.418,88.377,,,
950,05/19/18 11:12:13 PM,17.299,88.860,,,
951,05/19/18 11:17:13 PM,17.204,89.239,,,
952,05/19/18 11:22:13 PM,17.109,89.939,,,
953,05/19/18 11:27:13 PM,17.014,90.395,,,
954,05/19/18 11:32:13 PM,16.966,90.703,,,
955,05/19/18 11:37:13 PM,16.895,90.792,,,
956,05/19/18 11:42:13 PM,16.823,90.934,,,
957,05/19/18 11:47:13 PM,16.799,91.193,,,
958,05/19/18 11:52:13 PM,16.728,91.387,,,
959,05/19/18 11:57:13 PM,16.680,91.402,,,
960,05/20/18 12:02:13 AM,16.633,91.734,,,
961,05/20/18 12:07:13 AM,16.585,91.775,,,
962,05/20/18 12:12:13 AM,16.537,92.054,,,
963,05/20/18 12:17:13 AM,16.466,91.930,,,
964,05/20/18 12:22:13 AM,16.394,91.859,,,
965,05/20/18 12:27:13 AM,16.347,92.138,,,
966,05/20/18 12:32:13 AM,16.299,92.705,,,
967,05/20/18 12:37:13 AM,16.251,93.165,,,
968,05/20/18 12:42:13 AM,16.180,93.121,,,
969,05/20/18 12:47:13 AM,16.132,93.344,,,
970,05/20/18 12:52:13 AM,16.085,93.646,,,
971,05/20/18 12:57:13 AM,16.037,93.686,,,
972,05/20/18 01:02:13 AM,16.061,94.110,,,
973,05/20/18 01:07:13 AM,16.037,94.130,,,
974,05/20/18 01:12:13 AM,16.013,94.098,,,
975,05/20/18 01:17:13 AM,16.037,94.469,,,
976,05/20/18 01:22:13 AM,16.085,94.820,,,
977,05/20/18 01:27:13 AM,16.085,94.872,,,
978,05/20/18 01:32:13 AM,16.037,94.755,,,
979,05/20/18 01:37:13 AM,15.942,94.522,,,
980,05/20/18 01:42:13 AM,15.870,94.400,,,
981,05/20/18 01:47:13 AM,15.846,94.628,,,
982,05/20/18 01:52:13 AM,15.822,94.673,,,
983,05/20/18 01:57:13 AM,15.822,94.777,,,
